,ImageNumber,ObjectNumber,Metadata_Treatment,DAPI_Intensity_MaxIntensity_DAPI,DAPI_Correlation_K_A568UBF_A488FBL,A568_Intensity_MinIntensity_DAPI,DAPI_Correlation_Costes_A488FBL_A568UBF,A488_Intensity_StdIntensityEdge_A488FBL,DAPI_Intensity_LowerQuartileIntensity_A488FBL,DAPI_Texture_InfoMeas1_A488FBL_3_01_256,DAPI_Correlation_Manders_A568UBF_A488FBL,DAPI_Children_A568obj_Count,A568_Intensity_UpperQuartileIntensity_A488FBL
649,71,4,10uMmg132,0.6196078658103943,0.8971622015523311,0.1921568661928177,0.7789928805168321,0.0282536038577667,0.0235294122248888,-0.1184277156861345,0.5409967838705403,10,0.1411764770746231
650,71,5,10uMmg132,0.8039215803146362,0.7107504547192519,0.2039215713739395,0.8646413330884736,0.0381965061806767,0.0235294122248888,-0.1178492226358115,0.853065536664066,10,0.1509803980588913
651,71,6,10uMmg132,0.8549019694328308,0.7248991824118489,0.1098039224743843,0.8995970022128633,0.0380269580765704,0.0235294122248888,-0.1230647824422091,0.6356290441224199,13,0.2039215713739395
652,71,7,10uMmg132,0.7803921699523926,0.8794131453042201,0.1882352977991104,0.8956917267114832,0.0387041361381495,0.027450980618596,-0.1261295694452278,0.517277763944436,6,0.1607843190431594
653,71,8,10uMmg132,0.5647059082984924,0.7014652135762802,0.1568627506494522,0.8225497716493378,0.0194476342205948,0.0235294122248888,-0.0679656978981548,0.7020854924965712,12,0.1176470592617988
654,71,9,10uMmg132,0.8941176533699036,0.5676588611902378,0.1490196138620376,0.8313956240096547,0.0321170746428459,0.0235294122248888,-0.1059190263691436,0.8916965066767507,9,0.1529411822557449
655,71,10,10uMmg132,0.3568627536296844,0.7835502318257958,0.0431372560560703,0.97718668298483,0.032399209741797,0.0352941192686557,-0.1326065504020332,0.6835253832336147,4,0.1490196138620376
656,72,1,10uMmg132,0.6705882549285889,0.6639329764626826,0.1764705926179886,0.8935922113558986,0.0328182009370563,0.0235294122248888,-0.1357112340613585,0.5367771790683876,10,0.1372549086809158
657,72,2,10uMmg132,0.4000000059604645,0.8479142249996566,0.1333333402872085,0.9186257396235108,0.0315498886431524,0.027450980618596,-0.1082622302945068,0.5142465374921223,13,0.1411764770746231
658,72,3,10uMmg132,0.7411764860153198,0.5041014901617766,0.2156862765550613,0.8915490574132566,0.0301261857640526,0.0235294122248888,-0.0887685266205972,0.8436006493788897,11,0.1490196138620376
659,72,4,10uMmg132,0.8235294222831726,0.7107448713945068,0.1882352977991104,0.9084068749362432,0.0348120945909264,0.027450980618596,-0.1238609983321724,0.8859761689851703,6,0.1598039269447326
660,72,5,10uMmg132,0.6901960968971252,0.5978970020900938,0.2235294133424759,0.8677498071464802,0.0311831527641748,0.0235294122248888,-0.1001131453269279,0.7790858370845994,12,0.1333333402872085
661,72,6,10uMmg132,0.501960813999176,0.5766297680808635,0.1725490242242813,0.8405743946744554,0.0237302829787038,0.0235294122248888,-0.0656017338604077,0.6851732234045146,15,0.1098039224743843
662,72,7,10uMmg132,0.9764705896377563,0.6327263312603048,0.3686274588108063,0.88450157304979,0.0276832666732127,0.0235294122248888,-0.1939890912134924,0.6614707286792442,3,0.1333333402872085
663,72,8,10uMmg132,0.7098039388656616,0.5583569520544491,0.1921568661928177,0.8921716572516222,0.0311794751391942,0.0235294122248888,-0.1004201385808217,0.917882307481915,13,0.1529411822557449
664,72,9,10uMmg132,0.7803921699523926,0.6730655910443818,0.2235294133424759,0.7906509907618127,0.0272831695538517,0.0235294122248888,-0.098647310343728,0.94135741128198,8,0.1607843190431594
665,72,10,10uMmg132,0.4862745106220245,0.6448500932278337,0.1137254908680915,0.8435014435158273,0.0270330982374607,0.0235294122248888,-0.0841856529355748,0.6430710599348778,14,0.125490203499794
666,72,11,10uMmg132,0.7568627595901489,0.554709462587471,0.1725490242242813,0.8297828853498842,0.024840829106696,0.0235294122248888,-0.0643736282206883,0.9898410504037904,7,0.1176470592617988
667,72,12,10uMmg132,0.8549019694328308,0.6497437150506697,0.211764708161354,0.830568598023721,0.0324809222947478,0.0235294122248888,-0.1841284319364129,0.7920424380084122,4,0.1725490242242813
668,72,13,10uMmg132,0.7803921699523926,0.5356904340056075,0.1882352977991104,0.8592793111247405,0.0268335959152445,0.0235294122248888,-0.0874686669055786,0.857272333217394,6,0.1333333402872085
669,73,1,10uMmg132,0.7254902124404907,0.611778778434461,0.2000000029802322,0.7815286639021048,0.0347252013423228,0.0235294122248888,-0.0822763439885832,0.9780717647667077,10,0.1137254908680915
670,73,2,10uMmg132,0.572549045085907,0.5037709284590263,0.1647058874368667,0.875086297482568,0.0266063753277777,0.0235294122248888,-0.0738141785027494,0.8888611379673629,9,0.1274509876966476
671,73,3,10uMmg132,0.4431372582912445,0.650811132840426,0.0980392172932624,0.7555190375072968,0.0253464142017987,0.0196078438311815,-0.0929477797753014,0.7227340586874126,8,0.1294117718935012
672,73,4,10uMmg132,0.7490196228027344,0.5417172832590402,0.1803921610116958,0.8189787131443568,0.03155170219286,0.0235294122248888,-0.1087130624622364,0.9299788042463648,7,0.1333333402872085
673,73,5,10uMmg132,0.686274528503418,0.711543766948128,0.239215686917305,0.8641667128148284,0.0292250926467469,0.0235294122248888,-0.0856911704469053,0.6868481159797869,11,0.1490196138620376
674,73,6,10uMmg132,0.9176470637321472,0.5517188624253582,0.2196078449487686,0.837327150421007,0.028902260986337,0.0235294122248888,-0.1311773575504319,0.8707860207337873,7,0.1333333402872085
675,73,7,10uMmg132,0.8274509906768799,0.7486205671656149,0.2039215713739395,0.9350323650028154,0.0395652623269001,0.027450980618596,-0.1199634432337834,0.7025931315391613,15,0.1725490242242813
676,73,8,10uMmg132,0.5568627715110779,0.5975022584324565,0.1215686276555061,0.7562605442904179,0.0266329233867955,0.0196078438311815,-0.0945353552923652,0.6745376676640349,10,0.1333333402872085
677,73,9,10uMmg132,0.8509804010391235,0.635996435303838,0.1921568661928177,0.8137661153331178,0.0337791067262066,0.0235294122248888,-0.0659947078014411,0.8866533769798371,13,0.1588235348463058
678,73,10,10uMmg132,0.7686274647712708,1.9022759454200244,0.1333333402872085,0.6074150813922874,0.0417941904804315,0.0254901964217424,-0.1089183763369568,0.2808188697402843,0,0.1784313768148422
679,73,11,10uMmg132,0.7450980544090271,0.8832818220355682,0.1019607856869697,0.7844273929939475,0.0330854804523699,0.0235294122248888,-0.0954898817930618,0.9263034562658622,4,0.0941176488995552
680,73,12,10uMmg132,0.4862745106220245,0.5728916482263668,0.1921568661928177,0.8062878744404759,0.0215686298906803,0.0235294122248888,-0.05379395241488,0.8555871759915211,14,0.1176470592617988
681,73,13,10uMmg132,0.7568627595901489,0.5694474645463138,0.125490203499794,0.7409084233381754,0.0176742725910332,0.0196078438311815,-0.0695494580207627,0.952704158997141,16,0.1176470592617988
682,73,14,10uMmg132,0.5215686559677124,0.7001963320467113,0.0,0.8305865432275786,0.038358876564821,0.0235294122248888,-0.0814694274870654,0.4850583730700857,7,0.0
683,74,1,10uMmg132,0.4588235318660736,0.8669986575711578,0.1098039224743843,0.935588540464592,0.0330109396543133,0.027450980618596,-0.1346713551401289,0.5017376606795315,21,0.1607843190431594
684,74,2,10uMmg132,0.5647059082984924,0.5690792395065333,0.0980392172932624,0.8128758765145547,0.027163379827267,0.0235294122248888,-0.0925845481090942,0.7987434771498075,8,0.1215686276555061
685,74,3,10uMmg132,0.6745098233222961,0.5386189796949874,0.168627455830574,0.888667032836889,0.0291200041064261,0.0235294122248888,-0.0724069436333022,0.9227818860668976,8,0.1294117718935012
686,74,4,10uMmg132,0.7764706015586853,0.6336876754191909,0.2235294133424759,0.8633642300819483,0.0382761137059619,0.0235294122248888,-0.1053038624833662,0.9568830354290512,6,0.1725490242242813
687,74,5,10uMmg132,0.5686274766921997,0.6110823363090194,0.1843137294054031,0.8167425306057291,0.0262009186926212,0.0235294122248888,-0.0934458643743381,0.7467891345720549,6,0.1372549086809158
688,74,6,10uMmg132,0.529411792755127,0.5626899008512998,0.105882354080677,0.8322300181998434,0.0240629209739157,0.0235294122248888,-0.0876443177267654,0.8728553922521686,14,0.1098039224743843
689,74,7,10uMmg132,0.7333333492279053,0.9019052101508696,0.1098039224743843,0.8351021715012674,0.0294157667371868,0.0235294122248888,-0.0928505251742184,0.4316724398720112,4,0.125490203499794
690,74,8,10uMmg132,0.6941176652908325,0.481774831514651,0.211764708161354,0.8005305784820824,0.0,0.0235294122248888,-0.0525285485790984,0.9404094635775854,9,0.0980392172932624
691,74,9,10uMmg132,0.6235294342041016,0.6871493340819563,0.1803921610116958,0.8575457329131856,0.0279453310812571,0.0235294122248888,-0.1657364125229121,0.5918367345888385,4,0.1568627506494522
692,74,10,10uMmg132,0.4549019634723663,0.9828851161166424,0.0705882385373115,0.8820697522699062,0.0350575799767776,0.0235294122248888,-0.1318525303995591,0.3580637247708554,8,0.1529411822557449
693,74,11,10uMmg132,0.658823549747467,0.5531357426346662,0.1607843190431594,0.8122024405174464,0.021081149609584,0.0235294122248888,-0.0698433336003771,0.9729141736208176,9,0.116666667163372
694,74,12,10uMmg132,0.8313725590705872,0.6483385195682243,0.1960784345865249,0.8219675167016297,0.0292424253463879,0.0235294122248888,-0.1132173904464839,0.7691828996899889,6,0.1333333402872085
695,74,13,10uMmg132,0.5254902243614197,0.5149761253148036,0.1647058874368667,0.7816481134768666,0.0270260965944468,0.0196078438311815,-0.0821758430866128,0.936830770967089,11,0.105882354080677
696,75,1,10uMmg132,0.8274509906768799,0.7639463857029405,0.211764708161354,0.886405960215012,0.0386647028840339,0.0235294122248888,-0.1966660234899237,0.5870111858465011,3,0.147058829665184
697,75,2,10uMmg132,0.6627451181411743,0.6971665200616741,0.1333333402872085,0.8186335413651863,0.0257555724788983,0.0235294122248888,-0.0763331078377309,0.8232766425299498,10,0.1019607856869697
698,75,3,10uMmg132,0.6352941393852234,0.6337867957900277,0.1176470592617988,0.6755748070712233,0.0220861756252935,0.0196078438311815,-0.0577998842483007,0.955277928796774,11,0.1019607856869697
699,75,4,10uMmg132,0.8156862854957581,0.637633676888346,0.2352941185235977,0.7603618530048731,0.0318565532786174,0.0235294122248888,-0.0989447554490242,0.920838184504322,9,0.1176470592617988
700,75,5,10uMmg132,0.4549019634723663,0.6905491045159782,0.1725490242242813,0.8478925787031427,0.0406850210482249,0.0235294122248888,-0.1094498615199498,0.560674496629182,11,0.125490203499794
701,75,6,10uMmg132,0.5764706134796143,0.6455294834183541,0.1568627506494522,0.86479178061719,0.0281895761457392,0.0235294122248888,-0.1374679043566493,0.7718909315758138,9,0.1372549086809158
702,75,7,10uMmg132,0.5686274766921997,0.8193643757143446,0.1647058874368667,0.8540240081699771,0.0339737710041647,0.0235294122248888,-0.1663291014367925,0.5511434265506244,8,0.1411764770746231
703,75,8,10uMmg132,0.4549019634723663,0.718031209636929,0.1294117718935012,0.8658003338306476,0.023721996338252,0.0235294122248888,-0.1017193974120115,0.614226785256933,11,0.1372549086809158
704,75,9,10uMmg132,0.7529411911964417,0.5320077747732924,0.2352941185235977,0.8158463400031696,0.0232727312213452,0.0235294122248888,-0.0909118335257369,0.9534229438336108,9,0.1176470592617988
705,75,10,10uMmg132,0.8039215803146362,0.8363963513780697,0.1843137294054031,0.658668308883879,0.032925208951612,0.0235294122248888,-0.0724589164559949,0.7255180237970285,5,0.1215686276555061
706,75,11,10uMmg132,0.7568627595901489,0.792836474596305,0.2039215713739395,0.8983994142631289,0.031357227605845,0.0235294122248888,-0.1214866259527782,0.7581393010549511,10,0.1647058874368667
707,75,12,10uMmg132,0.4901960790157318,0.646296133908319,0.1568627506494522,0.8314448712331226,0.0244967298489364,0.0235294122248888,-0.0934505397411166,0.6965203890477958,9,0.1372549086809158
708,75,13,10uMmg132,0.7137255072593689,0.5620314648755487,0.1843137294054031,0.7737872768596467,0.0,0.0235294122248888,-0.066271831310916,0.9352416401718034,11,0.1176470592617988
709,76,1,10uMmg132,0.7607843279838562,0.663363087104337,0.105882354080677,0.831331697714108,0.0158751559326314,0.0235294122248888,-0.083108155772828,0.791412877735339,11,0.1098039224743843
710,76,2,10uMmg132,0.5215686559677124,0.6247740833646194,0.1529411822557449,0.8270607689103501,0.0298450830574153,0.0235294122248888,-0.1305110332081873,0.6736229076814673,6,0.1490196138620376
711,76,3,10uMmg132,0.7411764860153198,0.7875528483239799,0.168627455830574,0.8728139915406016,0.0351721510473889,0.0235294122248888,-0.1251141943187218,0.812528613317804,6,0.1333333402872085
712,76,4,10uMmg132,0.6313725709915161,0.5286701049639609,0.2352941185235977,0.8341005740750851,0.0257307326582407,0.0235294122248888,-0.0847644506623686,0.971495949571315,9,0.1333333402872085
713,76,5,10uMmg132,0.7921568751335144,0.5497473381428551,0.2235294133424759,0.8837160321355547,0.0224900233624787,0.0235294122248888,-0.0933886967488008,0.8610633623374102,15,0.125490203499794
714,76,6,10uMmg132,0.5490196347236633,0.6806662476132503,0.168627455830574,0.7887872493151389,0.0288661551402694,0.0196078438311815,-0.0887666559967133,0.7425986840717591,8,0.1529411822557449
715,76,7,10uMmg132,0.6627451181411743,0.7332838694025577,0.1450980454683303,0.7407031432228952,0.0270601674017159,0.0235294122248888,-0.08707466919352,0.7482578998167145,11,0.1421568691730499
716,76,8,10uMmg132,0.901960790157318,0.416321417075921,0.3490196168422699,0.7878881999966141,0.0184188178326327,0.0235294122248888,-0.1156300330431453,0.9833804040802128,10,0.1215686276555061
717,76,9,10uMmg132,0.7098039388656616,0.6269174220219972,0.2039215713739395,0.870704718528052,0.0209735631664825,0.0235294122248888,-0.0898290810337661,0.8507533708261173,10,0.1196078434586525
718,76,10,10uMmg132,0.91372549533844,0.5073608976350301,0.2666666805744171,0.832292453044548,0.0,0.0235294122248888,-0.0699772756283783,0.9276223403567048,9,0.0921568647027015
719,76,11,10uMmg132,0.5098039507865906,0.5678613101536799,0.1882352977991104,0.8651561014033996,0.0287964699695899,0.0235294122248888,-0.1086270799089234,0.7238040992228618,8,0.1490196138620376
720,76,12,10uMmg132,0.772549033164978,0.7226922900160309,0.1450980454683303,0.8073167479536856,0.0221540310712692,0.0235294122248888,-0.1149141841346313,0.932997269888868,5,0.147058829665184
721,76,13,10uMmg132,0.8823529481887817,0.610550725743673,0.2352941185235977,0.8517112725360756,0.0279490954360585,0.0235294122248888,-0.1405931767542065,0.8850865400881274,12,0.1607843190431594
722,76,14,10uMmg132,0.6392157077789307,0.946227854624023,0.0980392172932624,0.9494294480081836,0.0470157588118357,0.027450980618596,-0.1511915545683228,0.4341711215356719,5,0.1696078479290008
723,77,1,10uMmg132,0.8549019694328308,0.6045937191253633,0.2078431397676468,0.7845087859629452,0.0188436673896787,0.0235294122248888,-0.1120178652985452,0.974946313861734,7,0.125490203499794
724,77,2,10uMmg132,0.7490196228027344,0.7983411487681703,0.1607843190431594,0.9317330742173082,0.0410337564697862,0.027450980618596,-0.1354269515898238,0.6932222428443109,4,0.211764708161354
725,77,3,10uMmg132,0.886274516582489,0.5887170931697924,0.168627455830574,0.8856310447904205,0.0270947168597727,0.0235294122248888,-0.1183955576041357,0.7846161306623975,14,0.1333333402872085
726,77,4,10uMmg132,0.7333333492279053,0.7064491107195084,0.1490196138620376,0.726639951041353,0.0310205259037704,0.0196078438311815,-0.1070668107548775,0.6697086962549013,6,0.125490203499794
727,77,5,10uMmg132,0.4862745106220245,0.7962157155391945,0.1490196138620376,0.7897168709557457,0.0310917278613958,0.0196078438311815,-0.0932819090414906,0.6786256152290768,8,0.1450980454683303
728,77,6,10uMmg132,0.6745098233222961,0.5284387723219574,0.1372549086809158,0.799427826557586,0.01667307566522,0.0196078438311815,-0.1074537361206974,0.8873993067932638,11,0.1019607856869697
729,77,7,10uMmg132,0.5529412031173706,0.5883538602077166,0.1098039224743843,0.8072597995025264,0.0215141931846798,0.0235294122248888,-0.093538399972278,0.8707242366946558,13,0.1078431382775306
730,77,8,10uMmg132,0.6392157077789307,0.6799302966095114,0.1568627506494522,0.8606927474590748,0.0338638582690965,0.0235294122248888,-0.0727614313802695,0.6497642192480014,15,0.125490203499794
731,77,9,10uMmg132,0.6705882549285889,0.6635007571058135,0.1490196138620376,0.8699991693901719,0.0181549580539959,0.0235294122248888,-0.0920424298937772,0.9220344850148546,11,0.1215686276555061
732,77,10,10uMmg132,0.8980392217636108,0.5408038480374118,0.3333333432674408,0.792148311284775,0.0311162769227141,0.0235294122248888,-0.1216167359466225,0.9141909972088512,10,0.125490203499794
733,77,11,10uMmg132,0.8666666746139526,0.5039725831099241,0.1725490242242813,0.8865171095032993,0.0307121374076372,0.0235294122248888,-0.0850657210186585,0.911340205150231,9,0.1264705955982208
734,77,12,10uMmg132,0.8196078538894653,0.6071838056228009,0.2039215713739395,0.9140231756644608,0.0267991730988673,0.027450980618596,-0.095087853229355,0.8463745249630537,7,0.1294117718935012
735,78,1,10uMmg132,0.7333333492279053,0.7160271051069047,0.1607843190431594,0.8420776780450274,0.0331724972778459,0.0235294122248888,-0.0963587531999098,0.7171272487993114,10,0.1411764770746231
736,78,2,10uMmg132,0.6431372761726379,0.5343489203875622,0.2156862765550613,0.8232697123664634,0.0,0.0235294122248888,-0.0753297044160238,0.9804724960074516,9,0.0980392172932624
737,78,3,10uMmg132,0.4627451002597809,0.7591177515671652,0.1372549086809158,0.8340594073966051,0.0241270645843128,0.0235294122248888,-0.0926865355133292,0.5886882744898397,10,0.1294117718935012
738,78,4,10uMmg132,0.6549019813537598,0.578568289188579,0.1960784345865249,0.8335482457849049,0.0156862735748291,0.0235294122248888,-0.062670297288522,0.953670504289789,13,0.1049019619822502
739,78,5,10uMmg132,0.7490196228027344,0.7031242578028468,0.211764708161354,0.8637469596772097,0.0321443892799428,0.0235294122248888,-0.09982506100293,0.6827892412394495,11,0.1372549086809158
740,78,6,10uMmg132,0.7137255072593689,0.7216458836438521,0.1372549086809158,0.8601060677458939,0.0265810730526988,0.0235294122248888,-0.0853833144833894,0.6804135307212489,19,0.125490203499794
741,78,7,10uMmg132,0.6313725709915161,0.7578127637378759,0.1450980454683303,0.8146744763194873,0.0244837809128085,0.0235294122248888,-0.1111873284766355,0.4950193853004052,5,0.125490203499794
742,78,8,10uMmg132,0.6627451181411743,0.6759546045548296,0.1490196138620376,0.8263677142523447,0.0338519188358734,0.0235294122248888,-0.1047169597226716,0.5340076321122464,9,0.1098039224743843
743,78,9,10uMmg132,0.9411764740943908,0.5286927812014994,0.250980406999588,0.9192247510905738,0.030206442615712,0.027450980618596,-0.0822348344059233,0.9352474444505454,7,0.1215686276555061
744,78,10,10uMmg132,0.95686274766922,0.5547793966249693,0.2352941185235977,0.907883846999222,0.0319422485003298,0.027450980618596,-0.1217006452635415,0.8982161139311657,5,0.1411764770746231
745,79,1,10uMmg132,0.6196078658103943,0.6404352857832373,0.1372549086809158,0.8931481913286725,0.0268529025778087,0.0235294122248888,-0.12700404960895,0.5723800147495154,12,0.125490203499794
746,79,2,10uMmg132,0.8470588326454163,0.609819699850682,0.2274509817361831,0.8890882995626964,0.0301231203428813,0.0235294122248888,-0.1272957051838575,0.8336056637565257,8,0.1450980454683303
747,79,3,10uMmg132,0.615686297416687,0.6420221831476528,0.1137254908680915,0.8400410508566499,0.0271195195901808,0.0235294122248888,-0.1228539462015704,0.7541106105111591,9,0.1450980454683303
748,79,4,10uMmg132,0.7686274647712708,0.7172932787697417,0.1843137294054031,0.9297077744844556,0.0386425659940257,0.027450980618596,-0.1352955024447994,0.7342180209220034,12,0.1764705926179886
749,79,5,10uMmg132,0.7058823704719543,0.6411654823563224,0.2274509817361831,0.8675771983595838,0.0331684968345424,0.0235294122248888,-0.0869387722592815,0.9119548986809752,6,0.1490196138620376
750,79,6,10uMmg132,0.7450980544090271,0.8307384807852979,0.1725490242242813,0.8272113333439443,0.0359157465752683,0.0235294122248888,-0.1142832073545101,0.8392525101398376,6,0.1333333402872085
751,79,7,10uMmg132,0.8509804010391235,0.6195961450619514,0.1921568661928177,0.9105675208259252,0.0267093699842464,0.027450980618596,-0.105481249656783,0.8126230158921148,14,0.125490203499794
752,79,8,10uMmg132,0.772549033164978,0.6220150579508505,0.1647058874368667,0.8476625378766274,0.0221524292503513,0.027450980618596,-0.0584368024833437,0.9009545461676864,13,0.1098039224743843
753,79,9,10uMmg132,0.843137264251709,0.6381707611942959,0.2000000029802322,0.8535555923577683,0.0220438333761356,0.0235294122248888,-0.0667860086329081,0.8318382741588407,11,0.105882354080677
754,79,10,10uMmg132,0.7058823704719543,0.766057655105101,0.1450980454683303,0.9443887323692608,0.0323938214116675,0.027450980618596,-0.0917021746295335,0.8060332554338686,11,0.125490203499794
755,79,11,10uMmg132,0.7647058963775635,0.6292075766890352,0.1960784345865249,0.8288108173098987,0.0380538830157902,0.0235294122248888,-0.1113067855183051,0.7147913412087886,9,0.1176470592617988
756,79,12,10uMmg132,0.9686274528503418,0.6747729974251198,0.2980392277240753,0.8439850624032293,0.0193596015014365,0.0235294122248888,-0.1052388604004861,0.8872078949936899,7,0.1137254908680915
757,79,13,10uMmg132,0.5490196347236633,0.8450826697204515,0.1490196138620376,0.8723343157375927,0.0279564138903904,0.0235294122248888,-0.1278734418685556,0.4900025834759984,11,0.1450980454683303
758,80,1,10uMmg132,0.6274510025978088,0.969905151558584,0.1764705926179886,0.7214830980152522,0.0340362412975156,0.0235294122248888,-0.0788094875679631,0.5971829380716043,11,0.1539215743541717
759,80,2,10uMmg132,0.615686297416687,0.715681536297648,0.1607843190431594,0.8136976594088633,0.0290312694395743,0.0235294122248888,-0.1469225046490161,0.6574820468453414,6,0.1372549086809158
760,80,3,10uMmg132,0.5921568870544434,0.9108106263563618,0.0784313753247261,0.9790094664212824,0.0296754117016275,0.0352941192686557,-0.1465401025179234,0.7245285889341372,5,0.1882352977991104
761,80,4,10uMmg132,0.4980392158031463,1.022966911490443,0.0588235296308994,0.9732477550189148,0.037001452073163,0.0352941192686557,-0.142834211209521,0.760835640312811,6,0.1647058874368667
762,80,5,10uMmg132,0.5607843399047852,0.7967177966178788,0.1568627506494522,0.7685508521124391,0.0307766160630115,0.0235294122248888,-0.0964128140462898,0.6409445373495433,9,0.1137254908680915
763,80,6,10uMmg132,0.6549019813537598,0.6839286983886469,0.1725490242242813,0.844290490827099,0.0292950982060021,0.0235294122248888,-0.1025639542530367,0.8629601803583534,7,0.1490196138620376
764,80,7,10uMmg132,0.6274510025978088,0.5849849789983697,0.125490203499794,0.8183010665689935,0.0229503937170153,0.0235294122248888,-0.0822106960851766,0.9582727194451016,4,0.1019607856869697
765,80,8,10uMmg132,0.7450980544090271,0.9278652375064672,0.1176470592617988,0.8827865680302063,0.0290124952169626,0.027450980618596,-0.1027022648586085,0.557403106682919,6,0.1568627506494522
766,80,9,10uMmg132,0.8078431487083435,0.6477283571481063,0.211764708161354,0.9045432261463572,0.0312191637686517,0.027450980618596,-0.0882451517483473,0.751274849700214,7,0.1411764770746231
767,80,10,10uMmg132,0.5176470875740051,0.5869783066152864,0.105882354080677,0.7938322660713225,0.020425310999758,0.0235294122248888,-0.062660887726215,0.7069149119506385,14,0.1098039224743843
768,80,11,10uMmg132,0.5568627715110779,0.6322444296656584,0.105882354080677,0.8570365142142632,0.0265973737424236,0.0235294122248888,-0.0617691536373576,0.7970009513416069,15,0.1098039224743843
769,80,12,10uMmg132,0.8745098114013672,0.6035812007105671,0.294117659330368,0.8832037758272202,0.0270890023955144,0.0235294122248888,-0.1029340753249908,0.8564614057501011,6,0.1372549086809158
770,80,13,10uMmg132,0.5960784554481506,0.5755604300927396,0.1411764770746231,0.8176690896534903,0.0228216529908697,0.0235294122248888,-0.0681263293885025,0.7941188780652888,12,0.1098039224743843
771,80,14,10uMmg132,0.6823529601097107,0.8976164521134219,0.1490196138620376,0.7954558702356879,0.0384253640586941,0.0235294122248888,-0.0933825733097755,0.526500657551205,9,0.1372549086809158
772,80,15,10uMmg132,0.7333333492279053,0.7691423250541692,0.2039215713739395,0.9031480249547948,0.0403094901683402,0.0235294122248888,-0.0836937289523726,0.6903835442075987,12,0.1862745136022567
773,80,16,10uMmg132,0.7137255072593689,0.7063143072798712,0.168627455830574,0.8203194104984516,0.0266399823416849,0.0235294122248888,-0.0933299670649317,0.7679061106757596,7,0.1137254908680915
774,81,1,10uMmg132,0.6549019813537598,0.8010266395956901,0.1607843190431594,0.8064916650237179,0.0341895135958877,0.0235294122248888,-0.1439451840976199,0.6223058234621943,6,0.1411764770746231
775,81,2,10uMmg132,0.8627451062202454,0.6263897279546098,0.1372549086809158,0.8854711028742532,0.0250954403141291,0.0235294122248888,-0.0971495088717084,0.5665272441540787,9,0.1225490216165781
776,81,3,10uMmg132,0.8117647171020508,0.7878066237912882,0.2313725501298904,0.8380058663179982,0.0384153634502909,0.0235294122248888,-0.088904345307047,0.5623767124381988,11,0.1411764770746231
777,81,4,10uMmg132,0.6392157077789307,0.5646011909150358,0.125490203499794,0.7964571216604541,0.0275627988010447,0.0235294122248888,-0.0772744996978921,0.7591103363300097,7,0.105882354080677
778,81,5,10uMmg132,0.7490196228027344,0.6492482466163598,0.1843137294054031,0.7825051069452598,0.0303990751035967,0.0196078438311815,-0.0654395559671361,0.8451525020738417,11,0.1401960849761963
779,81,6,10uMmg132,0.729411780834198,0.7529046293533274,0.1333333402872085,0.8963261443989184,0.0339935382606871,0.0235294122248888,-0.0900813254840036,0.7693492332330076,20,0.1607843190431594
780,81,7,10uMmg132,0.4941176474094391,0.6756004462006301,0.0941176488995552,0.7611098696466146,0.0192156881170006,0.0196078438311815,-0.0969479515910707,0.7200119856144098,7,0.1156862750649452
781,81,8,10uMmg132,0.6823529601097107,0.6243529931575603,0.1803921610116958,0.8478166520885846,0.0326255563305879,0.0235294122248888,-0.0777643721523003,0.8549897138967937,15,0.1450980454683303
782,82,1,10uMmg132,0.5411764979362488,0.5784937635820778,0.1607843190431594,0.8266200235163583,0.0206188818045428,0.0235294122248888,-0.0594717493491878,0.9418084892639336,18,0.1098039224743843
783,82,2,10uMmg132,0.7254902124404907,0.6577281197862934,0.168627455830574,0.9119516158727446,0.0281579053909667,0.027450980618596,-0.1116036940720309,0.8496205126385413,4,0.1450980454683303
784,82,3,10uMmg132,0.7098039388656616,0.7971391163298313,0.105882354080677,0.8683868358918585,0.0228900208113507,0.0235294122248888,-0.1157699629947751,0.6601443716490748,4,0.1294117718935012
785,82,4,10uMmg132,0.6823529601097107,0.680387822071517,0.2470588237047195,0.8990646311380192,0.0311051105067976,0.0235294122248888,-0.0953041391304289,0.6489280249252114,8,0.1372549086809158
786,82,5,10uMmg132,0.658823549747467,0.4833599191169397,0.1647058874368667,0.7571756619457581,0.0168601821948772,0.0196078438311815,-0.0862169389159337,0.9215192155250264,12,0.1098039224743843
787,82,6,10uMmg132,0.4666666686534881,0.7086592872058955,0.0980392172932624,0.7804878059248909,0.031432317410995,0.0196078438311815,-0.1237527454865393,0.6499841230489142,7,0.1137254908680915
788,82,7,10uMmg132,0.5843137502670288,0.7886064316615623,0.1490196138620376,0.7804419806601623,0.0320844484717023,0.0196078438311815,-0.1594274803783167,0.5219529072412245,5,0.1098039224743843
789,82,8,10uMmg132,0.658823549747467,0.6305456200907142,0.1372549086809158,0.7815491429766124,0.030111928988119,0.0235294122248888,-0.0584960974642284,0.8507228290867053,11,0.1019607856869697
790,82,9,10uMmg132,0.7411764860153198,0.4935421716888045,0.2156862765550613,0.8630522404858684,0.0167401957050653,0.0235294122248888,-0.0533913585796655,0.9947833302750372,14,0.1019607856869697
791,82,10,10uMmg132,0.5215686559677124,0.806096527962478,0.0941176488995552,0.7849054229952775,0.0381723974717936,0.0196078438311815,-0.0703767895768779,0.336283739195257,4,0.1098039224743843
